Country,Year,Air_Pollution_Deaths,Infectious_Disease_Deaths,Life_Expectancy,Smoking_Attributed_Deaths,Under_Fifteen_Mortality,Ozone_Pollution_Deaths
b'Bahrain',1994,327.43954,88.0,73.5,327.07434,320.0,8.188029
b'Bahrain',1995,333.27927,87.0,73.8,336.13925,296.0,8.790274
b'Bahrain',1996,340.7023,85.0,74.4,342.0226,274.0,9.350966
b'Bahrain',1997,345.16812,85.0,74.5,345.1812,255.0,9.607222
b'Bahrain',1998,353.22394,85.0,74.6,348.67996,242.0,10.420644
b'Bahrain',1999,362.57086,86.0,75.0,344.93436,232.0,11.293268
b'Bahrain',2000,339.65872,84.0,75.5,316.37543,225.0,10.339801
b'Bahrain',2001,318.20712,83.0,75.9,291.2866,218.0,8.913131
b'Bahrain',2002,357.13345,91.0,76.1,327.10034,215.0,10.391502
b'Bahrain',2003,397.56448,100.0,76.3,360.48492,216.0,13.146518
b'Bahrain',2004,410.80746,107.0,76.6,363.25934,217.0,13.188083
b'Bahrain',2005,416.88626,113.0,76.9,360.93414,218.0,13.295729
b'Bahrain',2006,417.66815,116.0,77.2,357.0254,214.0,13.107549
b'Bahrain',2007,419.29187,118.0,77.6,354.74722,209.0,15.174609
b'Bahrain',2008,423.19458,119.0,78.1,356.0569,203.0,15.778462
b'Bahrain',2009,427.01355,119.0,78.5,358.9524,199.0,13.701136
b'Bahrain',2010,434.6229,118.0,78.7,364.59286,196.0,11.735705
b'Bahrain',2011,442.6323,117.0,78.9,365.29666,191.0,10.864968
b'Bahrain',2012,450.8677,117.0,79.1,363.78516,187.0,11.426079
b'Bahrain',2013,458.3694,116.0,79.2,363.2334,183.0,11.458852
b'Bahrain',2014,471.81122,115.0,79.3,371.0988,186.0,11.454094
b'Bangladesh',1990,189794.95,456916.0,56.0,87247.99,619770.0,3766.4546
b'Bangladesh',1991,179651.66,437356.0,54.2,80024.945,632577.0,3630.431
b'Bangladesh',1992,176502.33,409233.0,57.6,79352.82,552683.0,3711.5427
b'Bangladesh',1993,172532.06,386941.0,57.9,78473.58,522880.0,4040.059
b'Bangladesh',1994,168986.22,364052.0,58.6,77514.766,498480.0,4076.2998
b'Bangladesh',1995,168345.53,345152.0,59.5,78471.516,474062.0,4347.2417
b'Bangladesh',1996,164775.86,322117.0,59.5,77380.29,447199.0,4396.1367
b'Bangladesh',1997,161146.92,305999.0,61.4,76092.305,423346.0,4583.8286
b'Bangladesh',1998,158851.69,289423.0,63.9,75334.14,399405.0,4714.9307
b'Bangladesh',1999,157848.22,274565.0,66.2,74736.72,373983.0,4920.58
b'Bangladesh',2000,159196.4,256658.0,65.8,76853.65,351298.0,4860.61
b'Bangladesh',2001,158355.19,244368.0,66.1,76996.22,331785.0,4736.683
b'Bangladesh',2002,160499.25,233745.0,66.6,78795.42,314985.0,4722.5815
b'Bangladesh',2003,162577.42,224761.0,66.8,81211.055,299933.0,5197.8013
b'Bangladesh',2004,163093.61,214228.0,67.2,82303.08,285659.0,5326.521
b'Bangladesh',2005,165734.73,202004.0,67.3,84803.44,270343.0,5534.3267
b'Bangladesh',2006,168249.78,190439.0,67.2,88158.72,254562.0,5718.0312
b'Bangladesh',2007,168349.55,177384.0,66.7,89673.016,239002.0,6233.171
b'Bangladesh',2008,165927.9,169382.0,67.1,89226.73,222885.0,6346.7725
b'Bangladesh',2009,165122.73,158636.0,67.4,89153.82,206000.0,5995.7383
b'Bangladesh',2010,166128.42,153292.0,68.6,89731.23,189643.0,6348.681
b'Bangladesh',2011,158412.86,143324.0,68.8,85129.64,174717.0,6463.271
b'Bangladesh',2012,152623.83,132359.0,69.6,81878.56,162088.0,6743.7285
b'Bangladesh',2013,153262.7,128935.0,69.6,83177.695,152078.0,6928.188
b'Bangladesh',2014,157812.69,129422.0,70.0,87283.53,143294.0,7129.7993
b'Barbados',1990,152.1085,157.0,72.8,134.8683,86.0,0.46448246
b'Barbados',1991,150.667,151.0,72.8,132.60841,82.0,0.48238552
b'Barbados',1992,154.86766,161.0,72.9,135.62013,78.0,0.5492469
b'Barbados',1993,156.57431,169.0,73.2,136.63387,75.0,0.6103107
b'Barbados',1994,157.65506,187.0,73.2,138.78586,72.0,0.45356035
b'Barbados',1995,157.08662,190.0,73.3,137.44693,70.0,0.38129243
b'Barbados',1996,155.19315,187.0,73.5,136.4792,68.0,0.26183778
b'Barbados',1997,154.5911,191.0,73.5,136.06255,66.0,0.26909137
b'Barbados',1998,150.98749,196.0,73.7,130.98282,66.0,0.24598093
b'Barbados',1999,145.33064,202.0,74.0,122.50891,66.0,0.25449136
b'Barbados',2000,145.16531,219.0,74.1,121.80886,66.0,0.14759435
b'Barbados',2001,138.63692,215.0,74.2,118.66098,67.0,0.2312014
b'Barbados',2002,140.12056,214.0,74.4,124.87359,67.0,0.2038431
b'Barbados',2003,141.19447,211.0,74.5,131.18875,67.0,0.23414189
b'Barbados',2004,137.67111,214.0,74.7,133.4605,66.0,0.10642717
b'Barbados',2005,132.59718,211.0,74.9,130.36118,66.0,0.058292452
b'Barbados',2006,132.57655,207.0,75.1,131.99077,64.0,0.066410206
b'Barbados',2007,133.34322,202.0,75.3,131.91237,63.0,0.076778606
b'Barbados',2008,132.36723,196.0,75.4,130.59796,61.0,0.08945147
b'Barbados',2009,129.36545,186.0,75.7,124.99663,60.0,0.07495699
b'Barbados',2010,130.49918,187.0,75.7,126.18132,58.0,0.038851358
b'Barbados',2011,134.41388,189.0,75.9,127.402916,56.0,0.030199882
b'Barbados',2012,137.69641,187.0,76.1,128.67816,55.0,0.034432285
b'Barbados',2013,144.68965,186.0,76.3,131.30864,53.0,0.045908723
b'Barbados',2014,152.0552,191.0,76.5,134.49646,52.0,0.039618053
b'Belarus',1990,11707.597,2204.0,69.9,20601.158,3016.0,312.166
b'Belarus',1991,12024.587,2210.0,69.7,21563.77,2870.0,343.79312
b'Belarus',1992,12255.881,2224.0,69.4,22489.643,2772.0,326.77997
b'Belarus',1993,13289.436,2373.0,68.6,24920.162,2664.0,341.59393
b'Belarus',1994,13312.536,2430.0,69.2,25213.447,2522.0,304.3173
b'Belarus',1995,13698.158,2546.0,68.8,26259.871,2365.0,344.01108
b'Belarus',1996,13471.739,2532.0,68.9,26113.418,2205.0,334.4817
b'Belarus',1997,13518.319,2611.0,68.7,26458.969,2041.0,284.51828
b'Belarus',1998,13614.475,2709.0,68.6,26938.793,1908.0,265.03363
b'Belarus',1999,13884.376,2871.0,68.4,27471.018,1797.0,262.9199
b'Belarus',2000,13133.4795,2667.0,69.2,25882.93,1670.0,268.6785
b'Belarus',2001,13684.84,2755.0,68.9,27153.328,1532.0,273.77026
b'Belarus',2002,14275.211,2937.0,68.5,28272.254,1391.0,262.63815
b'Belarus',2003,13770.133,2893.0,68.9,27252.225,1271.0,233.15627
b'Belarus',2004,13418.36,2829.0,69.4,26413.988,1176.0,207.77266
b'Belarus',2005,13607.133,2924.0,69.4,26824.08,1090.0,195.55234
b'Belarus',2006,13178.774,2845.0,70.0,25558.035,1013.0,171.59251
b'Belarus',2007,12636.441,2720.0,70.8,23947.385,954.0,148.68697
b'Belarus',2008,12703.72,2710.0,70.9,23935.94,904.0,126.797615
b'Belarus',2009,12890.856,2783.0,71.1,23829.45,861.0,118.94442
b'Belarus',2010,13003.689,2790.0,71.1,24209.822,814.0,110.89909
b'Belarus',2011,13075.62,2812.0,71.5,24396.697,763.0,117.54909
b'Belarus',2012,11457.6045,2425.0,72.6,21449.955,734.0,102.43706
b'Belarus',2013,10926.386,2273.0,73.0,20878.912,711.0,93.208885
b'Belarus',2014,10344.606,2178.0,73.6,20565.455,681.0,84.704704
b'Belgium',1990,7211.739,4127.0,76.1,23940.256,1466.0,196.25066
b'Belgium',1991,7014.63,4185.0,76.2,23750.727,1436.0,200.1605
b'Belgium',1992,6831.555,4190.0,76.4,23720.729,1381.0,143.13864
b'Belgium',1993,6804.125,4408.0,76.4,23798.385,1294.0,219.37534
b'Belgium',1994,6629.2476,4515.0,76.7,23534.393,1190.0,243.64833
b'Belgium',1995,6581.3276,4757.0,76.8,23584.28,1094.0,300.58942
b'Belgium',1996,6425.4443,4991.0,77.2,23336.715,1021.0,278.44748
b'Belgium',1997,6231.4795,5153.0,77.4,23120.732,963.0,261.192
b'Belgium',1998,6101.2686,5430.0,77.5,22978.326,912.0,276.50507
b'Belgium',1999,5917.598,5707.0,77.6,22784.102,873.0,247.08539
b'Belgium',2000,5745.0005,6013.0,77.8,22486.102,849.0,259.4534
b'Belgium',2001,5496.247,6093.0,78.1,22102.137,827.0,222.78732
b'Belgium',2002,5484.7036,6336.0,78.2,22024.543,793.0,351.5002
b'Belgium',2003,5319.706,6501.0,78.3,21670.348,765.0,361.02808
b'Belgium',2004,5069.089,6398.0,79.0,21021.33,750.0,369.12817
b'Belgium',2005,4928.686,6505.0,79.1,20713.412,741.0,325.02072
b'Belgium',2006,4800.341,6419.0,79.4,20122.057,733.0,286.57413
b'Belgium',2007,4853.673,6469.0,79.5,19933.309,722.0,277.07266
b'Belgium',2008,4922.455,6625.0,79.6,19728.627,714.0,241.64058
b'Belgium',2009,4990.2075,6581.0,79.8,19893.344,701.0,255.16457
b'Belgium',2010,4962.393,6565.0,80.0,19886.064,691.0,253.22218
b'Belgium',2011,4814.6914,6603.0,80.4,19839.457,676.0,233.96223
b'Belgium',2012,4627.4688,6778.0,80.3,20021.45,658.0,262.7115
b'Belgium',2013,4317.0693,6899.0,80.5,19887.787,641.0,297.78223
b'Belgium',2014,3954.896,6826.0,81.1,19419.602,626.0,318.62555
b'Belize',1990,82.993576,154.0,70.7,55.929867,276.0,0.75971985
b'Belize',1991,78.6352,141.0,70.2,54.79678,263.0,0.7192302
b'Belize',1992,77.11944,141.0,70.0,56.169495,247.0,0.7222101
b'Belize',1993,77.134,146.0,70.0,57.83147,235.0,0.71333486
b'Belize',1994,78.09105,152.0,70.3,60.505924,223.0,0.81502825
b'Belize',1995,81.16978,148.0,69.9,64.08289,213.0,1.0176266
b'Belize',1996,86.385216,161.0,69.8,69.39723,208.0,1.0254074
b'Belize',1997,93.04346,162.0,69.2,77.319,204.0,1.0002028
b'Belize',1998,98.45823,172.0,68.6,84.88136,202.0,1.2176526
b'Belize',1999,103.30481,188.0,68.8,91.42103,200.0,1.6028203
b'Belize',2000,105.52344,197.0,68.6,93.17184,198.0,1.5948043
b'Belize',2001,98.35279,185.0,68.4,85.34052,195.0,1.6463563
b'Belize',2002,93.980316,196.0,68.8,80.32333,193.0,1.495868
b'Belize',2003,93.24672,201.0,68.9,79.54008,190.0,1.6506708
b'Belize',2004,93.48892,205.0,69.2,80.81259,186.0,1.3365746
b'Belize',2005,92.49523,189.0,69.4,80.7494,184.0,1.2237148
b'Belize',2006,93.1354,190.0,70.1,82.47564,182.0,1.3017839
b'Belize',2007,90.99794,182.0,70.7,82.96688,178.0,1.1997688
b'Belize',2008,87.52866,175.0,71.2,82.69994,175.0,1.0484656
b'Belize',2009,88.76508,187.0,71.8,86.1444,171.0,0.9811913
b'Belize',2010,91.548965,193.0,72.3,89.84263,166.0,1.1790504
b'Belize',2011,93.769394,193.0,72.7,91.57869,162.0,1.3649321
b'Belize',2012,95.87693,192.0,73.2,93.62605,159.0,1.820946
b'Belize',2013,100.65476,197.0,73.7,98.63555,155.0,1.6947981
b'Belize',2014,106.5841,213.0,73.3,105.7222,150.0,1.6140487
b'Benin',1990,9927.032,34943.0,53.3,1516.395,44413.0,37.135296
b'Benin',1991,9957.843,35405.0,53.6,1528.3992,44495.0,37.722443
b'Benin',1992,9966.791,35322.0,54.1,1529.1892,44494.0,36.557
b'Benin',1993,9963.417,35536.0,54.5,1529.2343,44517.0,35.74054
b'Benin',1994,10022.518,36172.0,54.9,1543.5413,45264.0,32.441586
b'Benin',1995,10057.002,36508.0,55.3,1553.1638,45555.0,32.94509
b'Benin',1996,10129.918,37511.0,55.6,1571.1498,45159.0,34.435642
b'Benin',1997,10163.397,37975.0,56.0,1563.7268,45025.0,36.389545
b'Benin',1998,10223.14,38811.0,56.2,1568.5354,44983.0,37.074387
b'Benin',1999,10281.389,39429.0,56.5,1570.6655,44883.0,36.067635
b'Benin',2000,10412.794,40407.0,56.6,1585.9452,44708.0,30.738895
b'Benin',2001,10402.447,41600.0,56.7,1588.1572,44598.0,29.25219
b'Benin',2002,10619.922,41694.0,56.6,1603.8109,44602.0,23.762815
b'Benin',2003,10630.395,42586.0,56.7,1608.5255,44768.0,23.03475
b'Benin',2004,10768.074,43061.0,56.8,1610.4613,44938.0,24.421988
b'Benin',2005,10781.594,43556.0,57.1,1608.3851,45028.0,34.53353
b'Benin',2006,10883.109,43940.0,57.5,1629.062,45249.0,51.153175
b'Benin',2007,10908.421,44411.0,57.7,1641.9603,45403.0,54.164925
b'Benin',2008,11090.27,43620.0,57.9,1690.3513,45373.0,48.75865
b'Benin',2009,11334.371,42590.0,58.0,1743.5679,45396.0,41.32328
b'Benin',2010,11586.448,42143.0,58.4,1785.2773,45471.0,50.442245
b'Benin',2011,11775.991,41982.0,58.5,1831.2374,45565.0,61.887646
b'Benin',2012,12038.202,41884.0,58.7,1862.0992,45729.0,71.602554
b'Benin',2013,12185.083,42289.0,59.0,1894.7135,45939.0,82.46079
b'Benin',2014,12228.675,42825.0,59.1,1912.1406,46212.0,86.53656
b'Bermuda',1990,22.201591,31.0,74.5,57.67465,,0.9886752
b'Bermuda',1991,21.40777,27.0,74.9,56.202065,,0.9455271
b'Bermuda',1992,20.306044,28.0,73.8,53.73498,,0.9336229
b'Bermuda',1993,20.012596,31.0,74.5,54.002823,,0.97696704
b'Bermuda',1994,19.394331,31.0,73.6,53.141872,,1.0455095
b'Bermuda',1995,18.256052,26.0,76.1,51.016266,,1.0221349
b'Bermuda',1996,17.96434,33.0,78.2,52.123253,,1.0679929
b'Bermuda',1997,16.402645,27.0,78.0,49.69983,,1.129547
b'Bermuda',1998,15.232523,27.0,79.9,48.966774,,1.1745148
b'Bermuda',1999,14.341155,29.0,79.1,49.04609,,1.1322967
b'Bermuda',2000,13.643716,32.0,78.9,49.429066,,1.0750054
b'Bermuda',2001,12.79209,29.0,79.9,48.10412,,1.0773845
b'Bermuda',2002,12.233602,29.0,80.6,48.018887,,1.0919482
b'Bermuda',2003,11.688951,28.0,79.3,48.100014,,1.0448805
b'Bermuda',2004,11.2132635,26.0,81.1,48.028458,,0.96604264
b'Bermuda',2005,10.880938,24.0,77.9,48.405136,,0.982981
b'Bermuda',2006,10.51937,23.0,77.6,49.40579,,0.9943552
b'Bermuda',2007,10.018995,22.0,79.4,49.59825,,1.0270847
b'Bermuda',2008,9.490148,23.0,78.6,50.20498,,0.99151844
b'Bermuda',2009,9.16347,22.0,80.0,50.791874,,1.0611341
b'Bermuda',2010,8.817215,22.0,80.5,51.21342,,0.99092764
b'Bermuda',2011,8.811104,22.0,81.4,52.16245,,1.0079597
b'Bermuda',2012,8.65444,22.0,81.3,53.372177,,0.87611675
b'Bermuda',2013,8.715244,23.0,80.0,54.608475,,0.87769115
b'Bermuda',2014,8.799875,24.0,79.5,55.98421,,0.8886521
b'Bhutan',1990,833.4702,2616.0,56.0,208.6338,2810.0,20.620789
b'Bhutan',1991,810.7323,2436.0,56.6,212.34401,2712.0,21.688457
b'Bhutan',1992,781.16,2236.0,57.4,215.5377,2591.0,21.711237
b'Bhutan',1993,767.32715,2059.0,58.1,219.16298,2356.0,23.259544
b'Bhutan',1994,758.09894,1919.0,58.6,222.52333,2139.0,24.488628
b'Bhutan',1995,755.4004,1785.0,59.5,226.31271,1982.0,27.01336
b'Bhutan',1996,752.1612,1646.0,60.2,226.20221,1838.0,28.076342
b'Bhutan',1997,758.9032,1533.0,60.9,231.5388,1704.0,29.781103
b'Bhutan',1998,758.20245,1426.0,61.5,236.35501,1581.0,31.36679
b'Bhutan',1999,735.0558,1380.0,62.2,237.15753,1474.0,33.309605
b'Bhutan',2000,740.3235,1257.0,62.0,245.37236,1405.0,33.59034
b'Bhutan',2001,726.43005,1181.0,63.4,248.66211,1287.0,31.653316
b'Bhutan',2002,706.7418,1117.0,64.1,251.94067,1204.0,31.869366
b'Bhutan',2003,698.1349,1027.0,64.7,258.05447,1125.0,34.876587
b'Bhutan',2004,682.86224,962.0,65.3,261.84256,1064.0,38.35461
b'Bhutan',2005,667.28235,917.0,65.8,266.46133,1013.0,39.427338
b'Bhutan',2006,648.7359,898.0,66.4,270.62442,953.0,42.051258
b'Bhutan',2007,650.4605,801.0,67.0,275.66098,895.0,48.58808
b'Bhutan',2008,641.3709,760.0,67.5,280.39847,842.0,51.82168
b'Bhutan',2009,633.58514,736.0,67.9,286.15308,787.0,50.394302
b'Bhutan',2010,630.514,701.0,68.4,289.96616,736.0,48.55618
b'Bhutan',2011,635.39716,678.0,68.9,294.08157,690.0,52.514465
b'Bhutan',2012,641.6962,666.0,69.3,297.6706,649.0,57.911865
b'Bhutan',2013,647.4616,650.0,69.7,301.37888,614.0,58.48711
b'Bhutan',2014,649.8711,635.0,70.0,305.39194,584.0,54.20706
b'Bolivia',1990,8055.244,20996.0,56.4,2979.1863,32332.0,32.883846
b'Bolivia',1991,7848.9937,20647.0,57.1,2916.2979,31353.0,30.892305
b'Bolivia',1992,7632.8755,19991.0,57.6,2846.3103,30293.0,29.441366
b'Bolivia',1993,7432.5176,19322.0,58.4,2806.0518,29153.0,26.11432
b'Bolivia',1994,7196.4756,18425.0,59.0,2733.4768,27941.0,30.028992
b'Bolivia',1995,7004.9014,17928.0,59.5,2717.1658,26709.0,28.311512
b'Bolivia',1996,6757.8022,17348.0,60.1,2669.1047,25530.0,24.109484
b'Bolivia',1997,6549.1514,16607.0,60.8,2678.0483,24302.0,17.984882
b'Bolivia',1998,6299.6626,15987.0,61.3,2666.0203,23093.0,19.585316
b'Bolivia',1999,6096.209,15627.0,61.9,2658.7883,22002.0,20.437983
b'Bolivia',2000,5934.2773,14931.0,62.3,2636.747,20891.0,17.655725
b'Bolivia',2001,5787.3096,14319.0,62.8,2607.2974,19724.0,16.003876
b'Bolivia',2002,5676.469,13814.0,63.3,2584.3223,18647.0,18.718475
b'Bolivia',2003,5588.1675,13291.0,63.6,2573.4573,17670.0,22.059805
b'Bolivia',2004,5540.8423,12818.0,64.0,2550.1472,16736.0,27.116768
b'Bolivia',2005,5565.416,12525.0,64.4,2550.6458,15866.0,35.03587
b'Bolivia',2006,5629.4004,12218.0,64.8,2569.8823,15124.0,40.910446
b'Bolivia',2007,5742.7236,11965.0,65.0,2589.3445,14404.0,42.180977
b'Bolivia',2008,5852.0225,11818.0,65.4,2625.67,13647.0,27.546137
b'Bolivia',2009,5971.9595,11742.0,65.9,2671.6284,12931.0,27.465702
b'Bolivia',2010,6092.827,11642.0,66.2,2726.8916,12256.0,34.105846
b'Bolivia',2011,6221.027,11602.0,66.5,2802.9087,11626.0,58.239883
b'Bolivia',2012,6296.4834,11563.0,66.7,2876.6968,11014.0,77.98425
b'Bolivia',2013,6330.63,11603.0,67.0,2955.3608,10445.0,58.433674
b'Bolivia',2014,6329.548,11724.0,67.2,3036.4463,9920.0,56.15198
b'Bosnia and Herzegovina',1990,5179.221,1007.0,72.3,6204.7637,1433.0,104.0509
b'Bosnia and Herzegovina',1991,5699.8936,1062.0,72.1,6879.8203,1312.0,111.42666
b'Bosnia and Herzegovina',1992,5736.6055,1067.0,51.8,6945.647,4082.0,107.06035
b'Bosnia and Herzegovina',1993,5829.385,1076.0,51.5,7152.4976,3769.0,119.51694
b'Bosnia and Herzegovina',1994,5862.7817,1071.0,67.2,7252.4805,1537.0,119.998146
b'Bosnia and Herzegovina',1995,5851.7124,1052.0,70.3,7310.4126,949.0,119.76027
b'Bosnia and Herzegovina',1996,5738.929,991.0,73.4,7254.1836,650.0,107.91261
b'Bosnia and Herzegovina',1997,5643.8716,919.0,73.7,7184.237,656.0,107.161156
b'Bosnia and Herzegovina',1998,5253.1577,810.0,73.9,6886.668,641.0,95.17485
b'Bosnia and Herzegovina',1999,5159.919,748.0,75.1,6936.066,580.0,89.50114
b'Bosnia and Herzegovina',2000,5216.948,722.0,74.5,7159.863,525.0,83.17648
b'Bosnia and Herzegovina',2001,5429.1865,722.0,75.1,7358.1523,493.0,84.93063
b'Bosnia and Herzegovina',2002,5554.744,711.0,74.6,7563.797,476.0,99.0972
b'Bosnia and Herzegovina',2003,5514.2246,679.0,75.8,7649.2666,463.0,100.34893
b'Bosnia and Herzegovina',2004,5434.25,654.0,76.1,7624.518,449.0,98.98968
b'Bosnia and Herzegovina',2005,5533.6255,657.0,75.4,7990.3755,429.0,87.33121
b'Bosnia and Herzegovina',2006,5389.5205,630.0,76.2,7877.8955,402.0,85.570366
b'Bosnia and Herzegovina',2007,5573.7095,638.0,76.2,8341.666,385.0,83.82066
b'Bosnia and Herzegovina',2008,5223.7515,593.0,76.8,7981.2563,371.0,77.57768
b'Bosnia and Herzegovina',2009,5194.3667,583.0,77.0,8091.952,351.0,74.213844
b'Bosnia and Herzegovina',2010,5148.3965,573.0,77.1,8122.079,326.0,77.46485
b'Bosnia and Herzegovina',2011,5171.447,575.0,77.0,8229.729,297.0,86.021126
b'Bosnia and Herzegovina',2012,5085.3213,567.0,77.2,8196.897,280.0,92.94017
b'Bosnia and Herzegovina',2013,5091.09,573.0,76.3,8346.571,267.0,95.3227
b'Bosnia and Herzegovina',2014,5095.4146,578.0,75.7,8449.683,253.0,94.7631
b'Botswana',1990,1283.3203,4444.0,60.5,923.52264,2833.0,9.568938
b'Botswana',1991,1307.9282,5123.0,59.5,979.76776,2926.0,10.606907
b'Botswana',1992,1343.3838,6095.0,58.3,1050.7596,3096.0,10.079131
b'Botswana',1993,1380.7955,7441.0,57.7,1129.2416,3329.0,10.203321
b'Botswana',1994,1431.382,9019.0,56.2,1226.6162,3581.0,9.733768
b'Botswana',1995,1481.7012,10815.0,55.1,1328.8723,3824.0,10.417911
b'Botswana',1996,1520.5947,12768.0,54.4,1425.7686,3786.0,11.094311
b'Botswana',1997,1551.6921,14720.0,53.4,1507.4841,3936.0,11.760137
b'Botswana',1998,1600.6747,16581.0,52.5,1580.1805,4039.0,12.334853
b'Botswana',1999,1637.3688,18309.0,51.7,1631.9559,4104.0,13.720326
b'Botswana',2000,1679.7555,19846.0,51.0,1680.4873,4168.0,12.248271
b'Botswana',2001,1708.4835,21004.0,50.7,1714.2972,4158.0,12.273506
b'Botswana',2002,1720.1833,21502.0,50.6,1728.5898,4146.0,10.059265
b'Botswana',2003,1699.2867,20887.0,50.9,1704.3771,4212.0,10.21112
b'Botswana',2004,1654.2595,18889.0,51.6,1644.7686,4277.0,15.421647
b'Botswana',2005,1597.6566,16441.0,52.6,1570.1268,4204.0,20.289995
b'Botswana',2006,1585.0387,15109.0,53.9,1529.3947,4215.0,27.370117
b'Botswana',2007,1543.0203,13534.0,55.7,1458.347,4204.0,24.875282
b'Botswana',2008,1549.2535,12596.0,57.1,1440.5667,4271.0,21.478334
b'Botswana',2009,1550.3998,11532.0,58.3,1432.5082,4158.0,17.33133
b'Botswana',2010,1567.5265,10901.0,60.0,1438.7744,4010.0,16.035172
b'Botswana',2011,1583.0254,10494.0,60.5,1445.222,3970.0,17.78929
b'Botswana',2012,1582.3262,10030.0,60.8,1444.6171,3650.0,20.310715
b'Botswana',2013,1586.651,9582.0,62.0,1450.1531,3393.0,20.891552
b'Botswana',2014,1590.5621,9293.0,62.6,1457.7079,3290.0,19.064152
b'Brazil',1990,86652.66,155969.0,66.0,150020.47,251847.0,841.90796
b'Brazil',1991,82605.92,150832.0,66.3,148883.73,238251.0,822.89685
b'Brazil',1992,80515.09,147653.0,66.7,151624.4,224138.0,881.40717
b'Brazil',1993,79970.34,146644.0,67.1,157890.23,211019.0,942.30286
b'Brazil',1994,77696.88,144131.0,67.6,159255.53,198829.0,1059.1136
b'Brazil',1995,75808.08,140543.0,67.9,160568.11,187175.0,1088.6233
b'Brazil',1996,74643.32,134548.0,68.4,163217.1,175815.0,1144.6208
b'Brazil',1997,72800.664,125909.0,68.8,162753.69,164723.0,1166.0817
b'Brazil',1998,72541.19,121358.0,69.2,165700.98,154423.0,1288.097
b'Brazil',1999,71693.445,117243.0,69.5,166782.39,144027.0,1284.016
b'Brazil',2000,70631.2,113610.0,69.7,166826.52,133738.0,1162.8424
b'Brazil',2001,70380.055,111110.0,70.2,167379.08,124018.0,1306.1614
b'Brazil',2002,70325.09,110102.0,70.4,168161.52,114537.0,1424.8335
b'Brazil',2003,70274.695,110198.0,70.7,169253.2,105262.0,1441.028
b'Brazil',2004,69869.34,109885.0,71.1,170150.83,97484.0,1143.1775
b'Brazil',2005,68219.79,108909.0,71.8,166779.47,91277.0,1071.6832
b'Brazil',2006,68260.47,109293.0,72.0,167391.78,85140.0,1236.5502
b'Brazil',2007,68088.28,110390.0,72.4,167648.08,79268.0,1225.3434
b'Brazil',2008,67884.95,112277.0,72.7,168313.94,74150.0,1073.1133
b'Brazil',2009,67869.984,114909.0,72.9,169389.81,70024.0,1055.5409
b'Brazil',2010,67690.63,116954.0,73.2,170141.61,66683.0,1265.6151
b'Brazil',2011,67018.08,118538.0,73.3,170575.62,63850.0,1699.7638
b'Brazil',2012,64345.816,119529.0,73.6,168828.22,61151.0,1914.8103
b'Brazil',2013,61975.38,122454.0,73.9,168753.69,58707.0,2093.7297
b'Brazil',2014,59608.316,124090.0,74.3,167745.4,57214.0,2141.8982
b'Brunei',1990,37.062176,75.0,71.7,204.26736,120.0,0.2003476
b'Brunei',1991,34.316048,75.0,71.9,201.44455,121.0,0.24999009
b'Brunei',1992,31.926832,73.0,72.1,200.76967,121.0,0.2563198
b'Brunei',1993,29.786379,72.0,72.3,199.16629,119.0,0.3799863
b'Brunei',1994,26.998133,69.0,72.6,190.09398,116.0,0.2659934
b'Brunei',1995,25.180218,68.0,72.8,186.48634,111.0,0.24345551
b'Brunei',1996,23.660667,66.0,73.1,180.59848,105.0,0.4477636
b'Brunei',1997,23.741632,67.0,73.4,183.15302,100.0,1.183095
b'Brunei',1998,23.256748,67.0,73.6,188.60272,95.0,1.2641832
b'Brunei',1999,22.087923,70.0,73.9,191.04611,91.0,0.61029047
b'Brunei',2000,21.363993,70.0,74.1,190.7445,88.0,0.1723472
b'Brunei',2001,21.2476,70.0,74.3,188.17189,85.0,0.26594844
b'Brunei',2002,21.723513,71.0,74.4,192.30617,82.0,0.2708156
