Entity,Code,Year,Deaths that are from all causes attributed to ambient ozone pollution
Equatorial Guinea,GNQ,2003,0.4620907
Equatorial Guinea,GNQ,2004,0.6901147
Equatorial Guinea,GNQ,2005,1.164581
Equatorial Guinea,GNQ,2006,1.8163489
Equatorial Guinea,GNQ,2007,1.7468538
Equatorial Guinea,GNQ,2008,1.1358149
Equatorial Guinea,GNQ,2009,0.9860113
Equatorial Guinea,GNQ,2010,1.3719661
Equatorial Guinea,GNQ,2011,1.9839568
Equatorial Guinea,GNQ,2012,2.2466617
Equatorial Guinea,GNQ,2013,3.0157902
Equatorial Guinea,GNQ,2014,3.5942512
Eritrea,ERI,1990,15.632241
Eritrea,ERI,1991,15.148829
Eritrea,ERI,1992,15.013451
Eritrea,ERI,1993,15.540942
Eritrea,ERI,1994,16.177128
Eritrea,ERI,1995,17.511024
Eritrea,ERI,1996,16.621902
Eritrea,ERI,1997,17.597244
Eritrea,ERI,1998,18.319178
Eritrea,ERI,1999,21.384052
Eritrea,ERI,2000,20.233921
Eritrea,ERI,2001,19.292093
Eritrea,ERI,2002,18.700981
Eritrea,ERI,2003,20.22323
Eritrea,ERI,2004,21.106714
Eritrea,ERI,2005,23.350706
Eritrea,ERI,2006,28.061121
Eritrea,ERI,2007,33.288956
Eritrea,ERI,2008,33.163715
Eritrea,ERI,2009,28.756317
Eritrea,ERI,2010,27.423834
Eritrea,ERI,2011,28.675413
Eritrea,ERI,2012,29.995579
Eritrea,ERI,2013,31.271091
Eritrea,ERI,2014,32.98936
Estonia,EST,1990,7.023209
Estonia,EST,1991,8.501928
Estonia,EST,1992,9.307385
Estonia,EST,1993,9.031021
Estonia,EST,1994,7.650707
Estonia,EST,1995,7.821766
Estonia,EST,1996,7.8810782
Estonia,EST,1997,7.4457765
Estonia,EST,1998,7.079738
Estonia,EST,1999,5.750279
Estonia,EST,2000,7.0873833
Estonia,EST,2001,8.323972
Estonia,EST,2002,9.556941
Estonia,EST,2003,9.0041895
Estonia,EST,2004,8.376489
Estonia,EST,2005,9.038008
Estonia,EST,2006,8.915665
Estonia,EST,2007,8.727402
Estonia,EST,2008,6.7925177
Estonia,EST,2009,7.9057794
Estonia,EST,2010,8.666611
Estonia,EST,2011,9.783312
Estonia,EST,2012,9.43178
Estonia,EST,2013,8.836273
Estonia,EST,2014,8.588955
Eswatini,SWZ,1990,2.4714427
Eswatini,SWZ,1991,2.796907
Eswatini,SWZ,1992,2.65733
Eswatini,SWZ,1993,2.742483
Eswatini,SWZ,1994,2.5035071
Eswatini,SWZ,1995,2.5043848
Eswatini,SWZ,1996,2.4527884
Eswatini,SWZ,1997,2.5111957
Eswatini,SWZ,1998,2.738149
Eswatini,SWZ,1999,3.0886881
Eswatini,SWZ,2000,2.4416244
Eswatini,SWZ,2001,2.4174356
Eswatini,SWZ,2002,1.9345737
Eswatini,SWZ,2003,2.5015032
Eswatini,SWZ,2004,4.887305
Eswatini,SWZ,2005,7.235481
Eswatini,SWZ,2006,10.544544
Eswatini,SWZ,2007,8.355573
Eswatini,SWZ,2008,6.789801
Eswatini,SWZ,2009,4.684468
Eswatini,SWZ,2010,3.4809356
Eswatini,SWZ,2011,6.2007055
Eswatini,SWZ,2012,8.977232
Eswatini,SWZ,2013,13.795153
Eswatini,SWZ,2014,8.453714
Ethiopia,ETH,1990,335.43408
Ethiopia,ETH,1991,323.26465
Ethiopia,ETH,1992,321.73026
Ethiopia,ETH,1993,322.05307
Ethiopia,ETH,1994,321.0065
Ethiopia,ETH,1995,314.92447
Ethiopia,ETH,1996,270.04974
Ethiopia,ETH,1997,275.8392
Ethiopia,ETH,1998,279.54758
Ethiopia,ETH,1999,304.9204
Ethiopia,ETH,2000,228.47104
Ethiopia,ETH,2001,194.72197
Ethiopia,ETH,2002,165.93213
Ethiopia,ETH,2003,183.78902
Ethiopia,ETH,2004,210.62535
Ethiopia,ETH,2005,275.25403
Ethiopia,ETH,2006,381.11044
Ethiopia,ETH,2007,405.61108
Ethiopia,ETH,2008,333.73248
Ethiopia,ETH,2009,246.33864
Ethiopia,ETH,2010,258.24728
Ethiopia,ETH,2011,318.9635
Ethiopia,ETH,2012,366.08493
Ethiopia,ETH,2013,408.31717
Ethiopia,ETH,2014,428.06366
Europe & Central Asia (WB),,1990,22757.664
Europe & Central Asia (WB),,1991,22946.84
Europe & Central Asia (WB),,1992,22183.846
Europe & Central Asia (WB),,1993,23472.584
Europe & Central Asia (WB),,1994,23721.963
Europe & Central Asia (WB),,1995,24717.633
Europe & Central Asia (WB),,1996,23157.715
Europe & Central Asia (WB),,1997,22346.451
Europe & Central Asia (WB),,1998,21517.285
Europe & Central Asia (WB),,1999,21420.426
Europe & Central Asia (WB),,2000,20402.84
Europe & Central Asia (WB),,2001,19698.27
Europe & Central Asia (WB),,2002,22404.42
Europe & Central Asia (WB),,2003,22906.48
Europe & Central Asia (WB),,2004,22593.027
Europe & Central Asia (WB),,2005,21114.6
Europe & Central Asia (WB),,2006,20778.914
Europe & Central Asia (WB),,2007,20822.89
Europe & Central Asia (WB),,2008,20322.537
Europe & Central Asia (WB),,2009,20126.055
Europe & Central Asia (WB),,2010,19840.719
Europe & Central Asia (WB),,2011,20144.22
Europe & Central Asia (WB),,2012,20934.285
Europe & Central Asia (WB),,2013,21352.748
Europe & Central Asia (WB),,2014,21355.54
European Region (WHO),,1990,22963.916
European Region (WHO),,1991,23159.053
European Region (WHO),,1992,22404.988
European Region (WHO),,1993,23700.297
European Region (WHO),,1994,23946.51
European Region (WHO),,1995,24934.592
European Region (WHO),,1996,23355.748
European Region (WHO),,1997,22543.215
European Region (WHO),,1998,21705.438
European Region (WHO),,1999,21613.09
European Region (WHO),,2000,20580.92
European Region (WHO),,2001,19887.113
European Region (WHO),,2002,22616.398
European Region (WHO),,2003,23147.826
European Region (WHO),,2004,22832.965
European Region (WHO),,2005,21348.64
European Region (WHO),,2006,21009.732
European Region (WHO),,2007,21068.574
European Region (WHO),,2008,20566.482
European Region (WHO),,2009,20362.379
European Region (WHO),,2010,20070.768
European Region (WHO),,2011,20374.334
European Region (WHO),,2012,21165.557
European Region (WHO),,2013,21584.877
European Region (WHO),,2014,21586.188
Fiji,FJI,1990,0.41257372
Fiji,FJI,1991,0.39493737
Fiji,FJI,1992,0.46738052
Fiji,FJI,1993,0.48075503
Fiji,FJI,1994,0.4903314
Fiji,FJI,1995,0.47613117
Fiji,FJI,1996,0.45933357
Fiji,FJI,1997,0.49502128
Fiji,FJI,1998,0.4371573
Fiji,FJI,1999,0.3827651
Fiji,FJI,2000,0.22110789
Fiji,FJI,2001,0.18669993
Fiji,FJI,2002,0.21079502
Fiji,FJI,2003,0.28124952
Fiji,FJI,2004,0.38681984
Fiji,FJI,2005,0.4086787
Fiji,FJI,2006,0.6013489
Fiji,FJI,2007,0.5915991
Fiji,FJI,2008,0.6457016
Fiji,FJI,2009,0.59819317
Fiji,FJI,2010,0.50226915
Fiji,FJI,2011,0.49059406
Fiji,FJI,2012,0.5786106
Fiji,FJI,2013,0.7665546
Fiji,FJI,2014,0.8916512
Finland,FIN,1990,20.078926
Finland,FIN,1991,25.816319
Finland,FIN,1992,30.98215
Finland,FIN,1993,37.239273
Finland,FIN,1994,33.517338
Finland,FIN,1995,41.772587
Finland,FIN,1996,45.889393
Finland,FIN,1997,50.48145
Finland,FIN,1998,52.359577
Finland,FIN,1999,52.174232
Finland,FIN,2000,52.1177
Finland,FIN,2001,53.051117
Finland,FIN,2002,56.7346
Finland,FIN,2003,58.81885
Finland,FIN,2004,54.474274
Finland,FIN,2005,58.44862
Finland,FIN,2006,52.89264
Finland,FIN,2007,50.262962
Finland,FIN,2008,42.929173
Finland,FIN,2009,46.608322
Finland,FIN,2010,49.001305
Finland,FIN,2011,48.84292
Finland,FIN,2012,53.761955
Finland,FIN,2013,52.99267
Finland,FIN,2014,49.334126
France,FRA,1990,1345.3054
France,FRA,1991,1234.0798
France,FRA,1992,1074.5691
France,FRA,1993,1111.3063
France,FRA,1994,1186.7413
France,FRA,1995,1321.656
France,FRA,1996,1330.9702
France,FRA,1997,1275.8257
France,FRA,1998,1255.4167
France,FRA,1999,1074.2502
France,FRA,2000,971.46606
France,FRA,2001,889.9902
France,FRA,2002,1178.6698
France,FRA,2003,1181.7483
France,FRA,2004,1157.4587
France,FRA,2005,1022.67114
France,FRA,2006,962.7505
France,FRA,2007,925.06335
France,FRA,2008,872.1179
France,FRA,2009,936.0085
France,FRA,2010,975.62024
France,FRA,2011,965.36786
France,FRA,2012,1000.87427
France,FRA,2013,1055.9183
France,FRA,2014,1129.4562
G20,,1990,181050.94
G20,,1991,183694.33
G20,,1992,190990.98
G20,,1993,198043.69
G20,,1994,207199.25
G20,,1995,212839.19
G20,,1996,217938.02
G20,,1997,230370
G20,,1998,231940.73
G20,,1999,244208.3
G20,,2000,240108.19
G20,,2001,243803.75
G20,,2002,245006.98
G20,,2003,255092.05
G20,,2004,261961.23
G20,,2005,267435.53
G20,,2006,281119.9
G20,,2007,291047.22
G20,,2008,300059.5
G20,,2009,281778.84
G20,,2010,276671.94
G20,,2011,275612.7
G20,,2012,268502.5
G20,,2013,265387.7
G20,,2014,262368.8
Gabon,GAB,1990,1.1327739
Gabon,GAB,1991,1.1880548
Gabon,GAB,1992,1.0935782
Gabon,GAB,1993,1.1486723
Gabon,GAB,1994,1.0797337
Gabon,GAB,1995,1.1242878
Gabon,GAB,1996,0.9264859
Gabon,GAB,1997,0.88571846
Gabon,GAB,1998,0.83309597
Gabon,GAB,1999,0.97821814
Gabon,GAB,2000,0.49536118
Gabon,GAB,2001,0.3373059
Gabon,GAB,2002,0.21584997
Gabon,GAB,2003,0.42624977
Gabon,GAB,2004,0.92981017
Gabon,GAB,2005,1.7713051
Gabon,GAB,2006,2.8892982
Gabon,GAB,2007,2.8756824
Gabon,GAB,2008,1.8478217
Gabon,GAB,2009,1.5140717
Gabon,GAB,2010,1.7411889
Gabon,GAB,2011,2.367162
Gabon,GAB,2012,2.7618558
Gabon,GAB,2013,3.6399622
Gabon,GAB,2014,4.4604545
Gambia,GMB,1990,2.8437138
Gambia,GMB,1991,2.9353154
Gambia,GMB,1992,3.0024564
Gambia,GMB,1993,2.8838208
Gambia,GMB,1994,2.6829925
Gambia,GMB,1995,2.8230546
Gambia,GMB,1996,2.907232
Gambia,GMB,1997,3.4783707
Gambia,GMB,1998,4.1754913
Gambia,GMB,1999,4.832705
Gambia,GMB,2000,3.7589016
Gambia,GMB,2001,3.162659
Gambia,GMB,2002,2.871416
Gambia,GMB,2003,3.338912
Gambia,GMB,2004,4.41122
Gambia,GMB,2005,5.7045965
Gambia,GMB,2006,7.506983
Gambia,GMB,2007,7.665434
Gambia,GMB,2008,6.077955
Gambia,GMB,2009,6.0160246
Gambia,GMB,2010,7.230199
Gambia,GMB,2011,7.9527144
Gambia,GMB,2012,8.254842
Gambia,GMB,2013,10.6540575
Gambia,GMB,2014,12.189874
Georgia,GEO,1990,65.651215
Georgia,GEO,1991,56.498077
Georgia,GEO,1992,50.11931
Georgia,GEO,1993,48.57757
Georgia,GEO,1994,46.92522
Georgia,GEO,1995,42.257694
Georgia,GEO,1996,37.118835
Georgia,GEO,1997,37.356247
Georgia,GEO,1998,40.51693
Georgia,GEO,1999,45.151463
Georgia,GEO,2000,50.716362
Georgia,GEO,2001,50.617435
Georgia,GEO,2002,64.3362
Georgia,GEO,2003,72.00945
Georgia,GEO,2004,80.304
Georgia,GEO,2005,76.40199
Georgia,GEO,2006,83.31199
Georgia,GEO,2007,90.04702
Georgia,GEO,2008,92.850975
Georgia,GEO,2009,90.578156
Georgia,GEO,2010,82.86724
Georgia,GEO,2011,89.22842
Georgia,GEO,2012,91.47301
Georgia,GEO,2013,95.071785
Georgia,GEO,2014,89.54169
Germany,DEU,1990,1426.698
Germany,DEU,1991,1512.7328
Germany,DEU,1992,1493.0433
Germany,DEU,1993,1721.0625
Germany,DEU,1994,1748.9553
Germany,DEU,1995,1759.0812
Germany,DEU,1996,1656.9648
Germany,DEU,1997,1532.2533
Germany,DEU,1998,1610.6135
Germany,DEU,1999,1525.8102
Germany,DEU,2000,1527.1705
Germany,DEU,2001,1445.0239
Germany,DEU,2002,1941.9686
Germany,DEU,2003,1993.4031
Germany,DEU,2004,1985.339
Germany,DEU,2005,1763.0787
Germany,DEU,2006,1770.0607
Germany,DEU,2007,1866.6527
Germany,DEU,2008,1743.3003
Germany,DEU,2009,1858.0416
Germany,DEU,2010,1853.7959
Germany,DEU,2011,1887.8638
Germany,DEU,2012,1952.11
Germany,DEU,2013,2043.7993
Germany,DEU,2014,2282.886
Ghana,GHA,1990,53.530045
Ghana,GHA,1991,56.513027
Ghana,GHA,1992,54.668995
Ghana,GHA,1993,54.60773
Ghana,GHA,1994,50.56583
Ghana,GHA,1995,48.00931
Ghana,GHA,1996,52.87633
Ghana,GHA,1997,58.80207
Ghana,GHA,1998,62.387123
Ghana,GHA,1999,58.779854
Ghana,GHA,2000,42.954124
Ghana,GHA,2001,43.1518
Ghana,GHA,2002,33.223007
Ghana,GHA,2003,34.58905
Ghana,GHA,2004,44.47199
Ghana,GHA,2005,76.4425
Ghana,GHA,2006,128.73576
Ghana,GHA,2007,129.52782
Ghana,GHA,2008,105.08689
Ghana,GHA,2009,79.5513
Ghana,GHA,2010,104.44898
Ghana,GHA,2011,139.52641
Ghana,GHA,2012,174.35612
Ghana,GHA,2013,204.82967
Ghana,GHA,2014,223.83649
Greece,GRC,1990,245.58673
Greece,GRC,1991,242.69926
Greece,GRC,1992,273.2497
Greece,GRC,1993,286.63004
Greece,GRC,1994,299.73987
Greece,GRC,1995,288.58517
Greece,GRC,1996,269.40958
Greece,GRC,1997,315.33572
Greece,GRC,1998,322.0799
Greece,GRC,1999,344.8383
Greece,GRC,2000,325.01147
Greece,GRC,2001,359.79004
Greece,GRC,2002,431.94827
Greece,GRC,2003,414.74045
Greece,GRC,2004,393.07996
Greece,GRC,2005,350.07816
Greece,GRC,2006,423.25974
Greece,GRC,2007,513.63226
Greece,GRC,2008,543.5251
Greece,GRC,2009,569.092
Greece,GRC,2010,562.58826
Greece,GRC,2011,578.60767
Greece,GRC,2012,592.3583
Greece,GRC,2013,579.57794
Greece,GRC,2014,526.2975
Greenland,GRL,1990,0.7686114
Greenland,GRL,1991,0.7547766
Greenland,GRL,1992,0.7946078
Greenland,GRL,1993,0.9821325
Greenland,GRL,1994,1.1316006
Greenland,GRL,1995,1.2620434
Greenland,GRL,1996,1.2347715
Greenland,GRL,1997,1.2304035
Greenland,GRL,1998,1.071416
Greenland,GRL,1999,0.9322096
Greenland,GRL,2000,0.86286455
Greenland,GRL,2001,0.96136886
Greenland,GRL,2002,1.2029343
Greenland,GRL,2003,1.3121436
Greenland,GRL,2004,1.1415868
Greenland,GRL,2005,1.1403124
Greenland,GRL,2006,1.0330633
Greenland,GRL,2007,1.0855933
Greenland,GRL,2008,1.1348634
Greenland,GRL,2009,1.3182054
Greenland,GRL,2010,1.367644
Greenland,GRL,2011,1.3570411
Greenland,GRL,2012,1.3946922
Greenland,GRL,2013,1.4428366
Greenland,GRL,2014,1.3889097
Grenada,GRD,1990,0.2931261
Grenada,GRD,1991,0.30750942
Grenada,GRD,1992,0.3118502
Grenada,GRD,1993,0.3172087
Grenada,GRD,1994,0.3031442
Grenada,GRD,1995,0.3264411
Grenada,GRD,1996,0.3168582
Grenada,GRD,1997,0.31804866
Grenada,GRD,1998,0.3078335
Grenada,GRD,1999,0.3588988
Grenada,GRD,2000,0.2968238
Grenada,GRD,2001,0.40176502
Grenada,GRD,2002,0.38517612
Grenada,GRD,2003,0.4190375
Grenada,GRD,2004,0.24367099
Grenada,GRD,2005,0.15478897
Grenada,GRD,2006,0.17371535
Grenada,GRD,2007,0.18187048
Grenada,GRD,2008,0.20076196
Grenada,GRD,2009,0.15851404
Grenada,GRD,2010,0.15742639
Grenada,GRD,2011,0.16845378
Grenada,GRD,2012,0.16106962
Grenada,GRD,2013,0.1810015
Grenada,GRD,2014,0.17310877
Guam,GUM,1990,0.02889903
Guam,GUM,1991,0.026306802
Guam,GUM,1992,0.03323665
Guam,GUM,1993,0.030636687
Guam,GUM,1994,0.022699527
Guam,GUM,1995,0.023498164
Guam,GUM,1996,0.08488888
Guam,GUM,1997,0.0814313
Guam,GUM,1998,0.09067215
Guam,GUM,1999,0.01804809
Guam,GUM,2000,0.0058603548
Guam,GUM,2001,0.0076049855
Guam,GUM,2002,0.009279164
Guam,GUM,2003,0.022891995
Guam,GUM,2004,0.019923147
Guam,GUM,2005,0.02065847
Guam,GUM,2006,0.026877545
Guam,GUM,2007,0.03633847
Guam,GUM,2008,0.050643023
Guam,GUM,2009,0.052708376
Guam,GUM,2010,0.030692032
Guam,GUM,2011,0.022509638
Guam,GUM,2012,0.016149607
Guam,GUM,2013,0.031201456
Guam,GUM,2014,0.06475563
Guatemala,GTM,1990,26.31925
Guatemala,GTM,1991,33.18563
Guatemala,GTM,1992,40.23619
Guatemala,GTM,1993,41.5578
Guatemala,GTM,1994,39.891407
Guatemala,GTM,1995,34.357082
Guatemala,GTM,1996,28.345385
Guatemala,GTM,1997,35.512722
Guatemala,GTM,1998,40.440758
Guatemala,GTM,1999,53.843605
Guatemala,GTM,2000,35.96242
Guatemala,GTM,2001,36.81457
Guatemala,GTM,2002,30.180801
Guatemala,GTM,2003,31.97231
Guatemala,GTM,2004,32.32753
Guatemala,GTM,2005,27.337631
Guatemala,GTM,2006,34.319782
Guatemala,GTM,2007,27.436506
Guatemala,GTM,2008,28.62315
Guatemala,GTM,2009,24.73399
Guatemala,GTM,2010,32.805214
Guatemala,GTM,2011,36.093197
Guatemala,GTM,2012,59.24905
Guatemala,GTM,2013,53.275135
Guatemala,GTM,2014,50.864677
Guinea,GIN,1990,31.38768
Guinea,GIN,1991,34.8389
Guinea,GIN,1992,33.40807
Guinea,GIN,1993,33.226494
Guinea,GIN,1994,29.704287
Guinea,GIN,1995,28.387714
Guinea,GIN,1996,32.585835
Guinea,GIN,1997,40.373188
Guinea,GIN,1998,49.218575
Guinea,GIN,1999,47.51783
Guinea,GIN,2000,31.520346
Guinea,GIN,2001,28.064993
Guinea,GIN,2002,23.129463
Guinea,GIN,2003,29.504171
Guinea,GIN,2004,36.086567
Guinea,GIN,2005,56.390373
Guinea,GIN,2006,78.5958
Guinea,GIN,2007,80.06617
Guinea,GIN,2008,61.178894
Guinea,GIN,2009,47.912506
Guinea,GIN,2010,57.251667
Guinea,GIN,2011,70.30902
Guinea,GIN,2012,80.0271
Guinea,GIN,2013,90.59796
Guinea,GIN,2014,94.49697
Guinea-Bissau,GNB,1990,4.0619254
Guinea-Bissau,GNB,1991,4.203212
Guinea-Bissau,GNB,1992,4.1395907
Guinea-Bissau,GNB,1993,3.8597393
Guinea-Bissau,GNB,1994,3.5802014
Guinea-Bissau,GNB,1995,3.3523684
Guinea-Bissau,GNB,1996,3.6276042
Guinea-Bissau,GNB,1997,4.1822248
Guinea-Bissau,GNB,1998,4.924572
Guinea-Bissau,GNB,1999,4.8261943
Guinea-Bissau,GNB,2000,3.214567
Guinea-Bissau,GNB,2001,2.592171
Guinea-Bissau,GNB,2002,2.2602866
Guinea-Bissau,GNB,2003,2.8259413
Guinea-Bissau,GNB,2004,3.823489
Guinea-Bissau,GNB,2005,5.9431696
Guinea-Bissau,GNB,2006,8.560144
Guinea-Bissau,GNB,2007,8.774477
Guinea-Bissau,GNB,2008,6.456753
Guinea-Bissau,GNB,2009,5.3789973
Guinea-Bissau,GNB,2010,6.1536884
Guinea-Bissau,GNB,2011,7.4108925
Guinea-Bissau,GNB,2012,7.691141
Guinea-Bissau,GNB,2013,9.451234
Guinea-Bissau,GNB,2014,10.568355
Guyana,GUY,1990,0.10946318
Guyana,GUY,1991,0.10568589
Guyana,GUY,1992,0.10691006
Guyana,GUY,1993,0.12926215
Guyana,GUY,1994,0.12871514
Guyana,GUY,1995,0.14278235
Guyana,GUY,1996,0.14263879
Guyana,GUY,1997,0.15714553
Guyana,GUY,1998,0.14738137
Guyana,GUY,1999,0.1582561
Guyana,GUY,2000,0.13602835
Guyana,GUY,2001,0.26477718
Guyana,GUY,2002,0.26720265
Guyana,GUY,2003,0.2677244
Guyana,GUY,2004,0.17442128
Guyana,GUY,2005,0.14988352
Guyana,GUY,2006,0.17877333
Guyana,GUY,2007,0.17878173
Guyana,GUY,2008,0.17550845
Guyana,GUY,2009,0.17778602
Guyana,GUY,2010,0.19672191
Guyana,GUY,2011,0.2249908
Guyana,GUY,2012,0.30889735
Guyana,GUY,2013,0.31103852
Guyana,GUY,2014,0.29305547
Haiti,HTI,1990,62.84516
Haiti,HTI,1991,65.57841
Haiti,HTI,1992,70.20173
Haiti,HTI,1993,68.733406
Haiti,HTI,1994,72.59263
Haiti,HTI,1995,80.592
Haiti,HTI,1996,82.5785
Haiti,HTI,1997,81.650604
Haiti,HTI,1998,80.55883
Haiti,HTI,1999,89.78984
Haiti,HTI,2000,84.7919
Haiti,HTI,2001,107.605194
Haiti,HTI,2002,114.57937
Haiti,HTI,2003,129.13918
Haiti,HTI,2004,93.19841
Haiti,HTI,2005,73.375435
Haiti,HTI,2006,75.47028
Haiti,HTI,2007,79.9632
Haiti,HTI,2008,81.44724
Haiti,HTI,2009,69.98159
Haiti,HTI,2010,76.16905
Haiti,HTI,2011,90.53096
Haiti,HTI,2012,102.134476
Haiti,HTI,2013,99.75203
Haiti,HTI,2014,84.265396
High Income (WB),,1990,21640.87
High Income (WB),,1991,21691.22
High Income (WB),,1992,21297.096
High Income (WB),,1993,22754.709
High Income (WB),,1994,24046.73
High Income (WB),,1995,25547.672
High Income (WB),,1996,25384.812
High Income (WB),,1997,26312.863
High Income (WB),,1998,27936.734
High Income (WB),,1999,28624.883
High Income (WB),,2000,28131.895
High Income (WB),,2001,27900.492
High Income (WB),,2002,30631.201
High Income (WB),,2003,30785.252
High Income (WB),,2004,30899.684
High Income (WB),,2005,30954.219
High Income (WB),,2006,31934.8
High Income (WB),,2007,31821.957
High Income (WB),,2008,30515.393
High Income (WB),,2009,30086.082
High Income (WB),,2010,30123.727
High Income (WB),,2011,31807.594
High Income (WB),,2012,32614.146
High Income (WB),,2013,33161.324
High Income (WB),,2014,32946.43
Honduras,HND,1990,28.027441
Honduras,HND,1991,27.991213
Honduras,HND,1992,31.546644
Honduras,HND,1993,29.472849
Honduras,HND,1994,36.02489
Honduras,HND,1995,44.00504
Honduras,HND,1996,48.90966
Honduras,HND,1997,42.449627
Honduras,HND,1998,45.965366
Honduras,HND,1999,55.930126
Honduras,HND,2000,52.78211
Honduras,HND,2001,64.0799
Honduras,HND,2002,62.883507
Honduras,HND,2003,71.26909
Honduras,HND,2004,55.106396
Honduras,HND,2005,46.176056
Honduras,HND,2006,50.278973
Honduras,HND,2007,48.10262
Honduras,HND,2008,46.441593
Honduras,HND,2009,39.993195
Honduras,HND,2010,48.63997
Honduras,HND,2011,64.30164
Honduras,HND,2012,109.389404
Honduras,HND,2013,101.52594
Honduras,HND,2014,91.47159
Hungary,HUN,1990,441.47498
Hungary,HUN,1991,466.65338
Hungary,HUN,1992,453.57428
Hungary,HUN,1993,496.42932
Hungary,HUN,1994,450.23666
Hungary,HUN,1995,455.96564
Hungary,HUN,1996,407.2658
Hungary,HUN,1997,398.4635
Hungary,HUN,1998,384.87863
Hungary,HUN,1999,377.07187
Hungary,HUN,2000,316.54654
Hungary,HUN,2001,316.34335
Hungary,HUN,2002,363.79764
Hungary,HUN,2003,390.75003
Hungary,HUN,2004,383.17642
Hungary,HUN,2005,354.10916
Hungary,HUN,2006,399.06448
Hungary,HUN,2007,426.5861
Hungary,HUN,2008,456.80154
Hungary,HUN,2009,429.1774
Hungary,HUN,2010,426.79007
Hungary,HUN,2011,420.51468
Hungary,HUN,2012,478.2064
Hungary,HUN,2013,477.2366
Hungary,HUN,2014,467.7011
Iceland,ISL,1990,1.1622009
Iceland,ISL,1991,1.2505094
Iceland,ISL,1992,1.6096767
Iceland,ISL,1993,1.5551319
Iceland,ISL,1994,1.5616676
Iceland,ISL,1995,1.5920354
Iceland,ISL,1996,1.4323225
Iceland,ISL,1997,1.437807
Iceland,ISL,1998,1.3571526
Iceland,ISL,1999,1.5945953
Iceland,ISL,2000,1.8951342
Iceland,ISL,2001,2.1898656
Iceland,ISL,2002,2.5539258
Iceland,ISL,2003,2.5247495
Iceland,ISL,2004,2.2214007
Iceland,ISL,2005,2.1299915
Iceland,ISL,2006,2.1023593
Iceland,ISL,2007,2.526833
Iceland,ISL,2008,2.690886
Iceland,ISL,2009,3.0240257
Iceland,ISL,2010,3.1985517
Iceland,ISL,2011,3.2378182
Iceland,ISL,2012,3.5808997
Iceland,ISL,2013,3.6179044
Iceland,ISL,2014,3.4341896
India,IND,1990,43209.742
India,IND,1991,45002.87
India,IND,1992,45664.492
India,IND,1993,47617.883
India,IND,1994,49031.86
India,IND,1995,51589.21
India,IND,1996,53855.84
India,IND,1997,60327.703
India,IND,1998,64001.992
India,IND,1999,68408.6
India,IND,2000,68795.81
India,IND,2001,71480.57
India,IND,2002,70803.52
India,IND,2003,74716.2
India,IND,2004,72818.87
India,IND,2005,78031.8
India,IND,2006,85014.4
India,IND,2007,94745.336
India,IND,2008,98993.4
India,IND,2009,92668.52
India,IND,2010,91530.11
India,IND,2011,100382.234
India,IND,2012,108069.34
India,IND,2013,120161.72
India,IND,2014,126037.83
Indonesia,IDN,1990,402.73187
Indonesia,IDN,1991,449.41388
Indonesia,IDN,1992,478.32037
Indonesia,IDN,1993,728.8884
Indonesia,IDN,1994,701.18146
Indonesia,IDN,1995,680.0313
Indonesia,IDN,1996,860.243
Indonesia,IDN,1997,1088.6931
Indonesia,IDN,1998,1191.3812
Indonesia,IDN,1999,834.299
Indonesia,IDN,2000,695.17633
Indonesia,IDN,2001,657.7814
Indonesia,IDN,2002,575.5812
Indonesia,IDN,2003,837.7288
Indonesia,IDN,2004,917.4409
Indonesia,IDN,2005,1743.0352
Indonesia,IDN,2006,2053.399
Indonesia,IDN,2007,2171.5356
Indonesia,IDN,2008,1885.471
Indonesia,IDN,2009,1447.77
Indonesia,IDN,2010,1806.3967
Indonesia,IDN,2011,2345.9597
Indonesia,IDN,2012,2772.5547
Indonesia,IDN,2013,3294.2034
Indonesia,IDN,2014,3362.961
Iran,IRN,1990,496.5701
Iran,IRN,1991,495.5054
Iran,IRN,1992,495.16754
Iran,IRN,1993,499.212
Iran,IRN,1994,522.24194
Iran,IRN,1995,555.95624
Iran,IRN,1996,568.5404
Iran,IRN,1997,589.54517
Iran,IRN,1998,619.30536
Iran,IRN,1999,675.9934
Iran,IRN,2000,714.8234
Iran,IRN,2001,718.16064
Iran,IRN,2002,732.5274
Iran,IRN,2003,788.7219
Iran,IRN,2004,824.69006
Iran,IRN,2005,864.7772
Iran,IRN,2006,913.0886
Iran,IRN,2007,1062.4126
Iran,IRN,2008,1144.6381
Iran,IRN,2009,1102.434
Iran,IRN,2010,1051.6995
Iran,IRN,2011,1096.8018
Iran,IRN,2012,1227.5046
Iran,IRN,2013,1356.7467
Iran,IRN,2014,1428.6714
Iraq,IRQ,1990,111.27534
Iraq,IRQ,1991,113.704025
Iraq,IRQ,1992,117.30297
Iraq,IRQ,1993,124.70952
Iraq,IRQ,1994,129.56802
Iraq,IRQ,1995,138.79243
Iraq,IRQ,1996,138.831
Iraq,IRQ,1997,143.62584
Iraq,IRQ,1998,146.82903
Iraq,IRQ,1999,156.37196
Iraq,IRQ,2000,160.59447
Iraq,IRQ,2001,157.82932
Iraq,IRQ,2002,161.1113
Iraq,IRQ,2003,171.60703
Iraq,IRQ,2004,172.49829
Iraq,IRQ,2005,170.63766
Iraq,IRQ,2006,172.26492
