Entity,Code,Year,Deaths that are from all causes attributed to smoking
Burundi,BDI,2013,2321.3804
Burundi,BDI,2014,2361.098
Cambodia,KHM,1990,8998.885
Cambodia,KHM,1991,9020.973
Cambodia,KHM,1992,9095.742
Cambodia,KHM,1993,9248.219
Cambodia,KHM,1994,9455.576
Cambodia,KHM,1995,9697.913
Cambodia,KHM,1996,9885.556
Cambodia,KHM,1997,10127.977
Cambodia,KHM,1998,10417.549
Cambodia,KHM,1999,10666.884
Cambodia,KHM,2000,10893.278
Cambodia,KHM,2001,11084.634
Cambodia,KHM,2002,11270.608
Cambodia,KHM,2003,11495.115
Cambodia,KHM,2004,11762.548
Cambodia,KHM,2005,12005.378
Cambodia,KHM,2006,12240.844
Cambodia,KHM,2007,12583.749
Cambodia,KHM,2008,12953.787
Cambodia,KHM,2009,13355.302
Cambodia,KHM,2010,13782.283
Cambodia,KHM,2011,14156.39
Cambodia,KHM,2012,14422.093
Cambodia,KHM,2013,14669.28
Cambodia,KHM,2014,14904.027
Cameroon,CMR,1990,2702.402
Cameroon,CMR,1991,2797.9473
Cameroon,CMR,1992,2914.7742
Cameroon,CMR,1993,3067.7393
Cameroon,CMR,1994,3187.5696
Cameroon,CMR,1995,3327.7273
Cameroon,CMR,1996,3473.478
Cameroon,CMR,1997,3633.0015
Cameroon,CMR,1998,3806.4756
Cameroon,CMR,1999,3954.7793
Cameroon,CMR,2000,4128.9644
Cameroon,CMR,2001,4234.653
Cameroon,CMR,2002,4328.579
Cameroon,CMR,2003,4413.18
Cameroon,CMR,2004,4477.303
Cameroon,CMR,2005,4578.393
Cameroon,CMR,2006,4691.559
Cameroon,CMR,2007,4774.136
Cameroon,CMR,2008,4865.847
Cameroon,CMR,2009,4961.432
Cameroon,CMR,2010,5041.352
Cameroon,CMR,2011,5142.963
Cameroon,CMR,2012,5252.4277
Cameroon,CMR,2013,5315.9653
Cameroon,CMR,2014,5352.2407
Canada,CAN,1990,50589.89
Canada,CAN,1991,50453.223
Canada,CAN,1992,50424.586
Canada,CAN,1993,50985.55
Canada,CAN,1994,50884.87
Canada,CAN,1995,51098.977
Canada,CAN,1996,50798.29
Canada,CAN,1997,50479.92
Canada,CAN,1998,50212.434
Canada,CAN,1999,49591.1
Canada,CAN,2000,48675.785
Canada,CAN,2001,48154.414
Canada,CAN,2002,48009.953
Canada,CAN,2003,47908.89
Canada,CAN,2004,47551.3
Canada,CAN,2005,47344.176
Canada,CAN,2006,46921.54
Canada,CAN,2007,47115.207
Canada,CAN,2008,46978.246
Canada,CAN,2009,46450.113
Canada,CAN,2010,45705.086
Canada,CAN,2011,45323.703
Canada,CAN,2012,45496
Canada,CAN,2013,45556.51
Canada,CAN,2014,45986.043
Cape Verde,CPV,1990,116.01102
Cape Verde,CPV,1991,117.73653
Cape Verde,CPV,1992,118.71036
Cape Verde,CPV,1993,121.31861
Cape Verde,CPV,1994,121.9147
Cape Verde,CPV,1995,121.7347
Cape Verde,CPV,1996,125.73492
Cape Verde,CPV,1997,130.99406
Cape Verde,CPV,1998,128.75522
Cape Verde,CPV,1999,127.69323
Cape Verde,CPV,2000,126.16859
Cape Verde,CPV,2001,125.61542
Cape Verde,CPV,2002,125.05799
Cape Verde,CPV,2003,124.12335
Cape Verde,CPV,2004,123.329765
Cape Verde,CPV,2005,122.56684
Cape Verde,CPV,2006,110.80963
Cape Verde,CPV,2007,107.17224
Cape Verde,CPV,2008,107.03915
Cape Verde,CPV,2009,107.20225
Cape Verde,CPV,2010,106.82423
Cape Verde,CPV,2011,108.86956
Cape Verde,CPV,2012,110.27469
Cape Verde,CPV,2013,110.73584
Cape Verde,CPV,2014,111.22116
Central African Republic,CAF,1990,1521.7388
Central African Republic,CAF,1991,1566.1774
Central African Republic,CAF,1992,1588.6001
Central African Republic,CAF,1993,1622.9092
Central African Republic,CAF,1994,1657.6118
Central African Republic,CAF,1995,1679.296
Central African Republic,CAF,1996,1723.7244
Central African Republic,CAF,1997,1733.1488
Central African Republic,CAF,1998,1756.2759
Central African Republic,CAF,1999,1775.8745
Central African Republic,CAF,2000,1771.9927
Central African Republic,CAF,2001,1778.8215
Central African Republic,CAF,2002,1789.1526
Central African Republic,CAF,2003,1787.2252
Central African Republic,CAF,2004,1784.3995
Central African Republic,CAF,2005,1786.1415
Central African Republic,CAF,2006,1790.1028
Central African Republic,CAF,2007,1781.136
Central African Republic,CAF,2008,1767.2021
Central African Republic,CAF,2009,1775.3068
Central African Republic,CAF,2010,1804.9535
Central African Republic,CAF,2011,1823.0883
Central African Republic,CAF,2012,1816.2068
Central African Republic,CAF,2013,1840.1099
Central African Republic,CAF,2014,1851.4818
Chad,TCD,1990,1810.4854
Chad,TCD,1991,1820.9026
Chad,TCD,1992,1867.9647
Chad,TCD,1993,1930.8209
Chad,TCD,1994,1985.7319
Chad,TCD,1995,2028.3743
Chad,TCD,1996,2133.5852
Chad,TCD,1997,2213.9058
Chad,TCD,1998,2271.8044
Chad,TCD,1999,2334.8726
Chad,TCD,2000,2379.8528
Chad,TCD,2001,2433.2063
Chad,TCD,2002,2491.5383
Chad,TCD,2003,2549.9246
Chad,TCD,2004,2580.0466
Chad,TCD,2005,2575.5195
Chad,TCD,2006,2596.1448
Chad,TCD,2007,2636.2166
Chad,TCD,2008,2679.4912
Chad,TCD,2009,2725.5164
Chad,TCD,2010,2760.9758
Chad,TCD,2011,2805.3987
Chad,TCD,2012,2840.451
Chad,TCD,2013,2849.8308
Chad,TCD,2014,2872.5312
Chile,CHL,1990,9379.471
Chile,CHL,1991,9006.332
Chile,CHL,1992,8766.953
Chile,CHL,1993,8847.069
Chile,CHL,1994,8892.997
Chile,CHL,1995,9076.215
Chile,CHL,1996,9070.662
Chile,CHL,1997,8890.009
Chile,CHL,1998,8888.8955
Chile,CHL,1999,8935.189
Chile,CHL,2000,8805.493
Chile,CHL,2001,9056.032
Chile,CHL,2002,9065.901
Chile,CHL,2003,9253.584
Chile,CHL,2004,9354.153
Chile,CHL,2005,9349.657
Chile,CHL,2006,9394.281
Chile,CHL,2007,9547.738
Chile,CHL,2008,9546.71
Chile,CHL,2009,9936.2295
Chile,CHL,2010,10203.164
Chile,CHL,2011,10239.377
Chile,CHL,2012,10329.241
Chile,CHL,2013,10479.605
Chile,CHL,2014,10490.581
China,CHN,1990,1531774.6
China,CHN,1991,1581921.1
China,CHN,1992,1630882.6
China,CHN,1993,1675896.1
China,CHN,1994,1709261.9
China,CHN,1995,1749745.1
China,CHN,1996,1786637.9
China,CHN,1997,1814060.4
China,CHN,1998,1853195.9
China,CHN,1999,1907348.6
China,CHN,2000,1983143.5
China,CHN,2001,2024758.4
China,CHN,2002,2068850.1
China,CHN,2003,2107191
China,CHN,2004,2164623.8
China,CHN,2005,2169175.8
China,CHN,2006,2106666.8
China,CHN,2007,2085108.9
China,CHN,2008,2103671
China,CHN,2009,2134859.5
China,CHN,2010,2173613.5
China,CHN,2011,2187251.8
China,CHN,2012,2190880.2
China,CHN,2013,2191239.8
China,CHN,2014,2200567.2
Colombia,COL,1990,15277.527
Colombia,COL,1991,15965.904
Colombia,COL,1992,16074.439
Colombia,COL,1993,15947.218
Colombia,COL,1994,15924.866
Colombia,COL,1995,15866.863
Colombia,COL,1996,16095.625
Colombia,COL,1997,15317.911
Colombia,COL,1998,14983.351
Colombia,COL,1999,15280.72
Colombia,COL,2000,15221.645
Colombia,COL,2001,15352.254
Colombia,COL,2002,17164.588
Colombia,COL,2003,16070.382
Colombia,COL,2004,16056.015
Colombia,COL,2005,15445.136
Colombia,COL,2006,15824.312
Colombia,COL,2007,15518.707
Colombia,COL,2008,15759.664
Colombia,COL,2009,16495.76
Colombia,COL,2010,16425.438
Colombia,COL,2011,15894.184
Colombia,COL,2012,15953.2705
Colombia,COL,2013,15967.913
Colombia,COL,2014,15808.293
Comoros,COM,1990,195.68245
Comoros,COM,1991,198.23227
Comoros,COM,1992,208.31207
Comoros,COM,1993,211.91283
Comoros,COM,1994,219.98465
Comoros,COM,1995,225.19691
Comoros,COM,1996,230.78914
Comoros,COM,1997,231.60564
Comoros,COM,1998,226.09769
Comoros,COM,1999,221.28807
Comoros,COM,2000,224.46802
Comoros,COM,2001,221.90805
Comoros,COM,2002,220.83675
Comoros,COM,2003,215.05576
Comoros,COM,2004,208.34895
Comoros,COM,2005,212.73697
Comoros,COM,2006,206.9093
Comoros,COM,2007,218.86343
Comoros,COM,2008,222.6149
Comoros,COM,2009,218.38535
Comoros,COM,2010,215.60892
Comoros,COM,2011,222.32222
Comoros,COM,2012,225.85631
Comoros,COM,2013,229.40901
Comoros,COM,2014,242.8126
Congo,COG,1990,1019.6744
Congo,COG,1991,1014.75507
Congo,COG,1992,1025.3265
Congo,COG,1993,1038.6721
Congo,COG,1994,1069.6049
Congo,COG,1995,1085.4341
Congo,COG,1996,1094.8086
Congo,COG,1997,1106.9359
Congo,COG,1998,1074.976
Congo,COG,1999,1061.4283
Congo,COG,2000,1026.1552
Congo,COG,2001,987.39746
Congo,COG,2002,951.9822
Congo,COG,2003,954.325
Congo,COG,2004,943.94666
Congo,COG,2005,929.9709
Congo,COG,2006,936.1329
Congo,COG,2007,954.556
Congo,COG,2008,977.2586
Congo,COG,2009,996.03845
Congo,COG,2010,1006.12634
Congo,COG,2011,1031.4445
Congo,COG,2012,1078.3674
Congo,COG,2013,1120.6754
Congo,COG,2014,1167.1028
Cook Islands,COK,1990,17.976616
Cook Islands,COK,1991,17.92701
Cook Islands,COK,1992,17.874306
Cook Islands,COK,1993,17.79707
Cook Islands,COK,1994,17.734514
Cook Islands,COK,1995,17.751606
Cook Islands,COK,1996,17.797028
Cook Islands,COK,1997,17.855503
Cook Islands,COK,1998,17.968914
Cook Islands,COK,1999,18.18498
Cook Islands,COK,2000,18.39372
Cook Islands,COK,2001,18.544546
Cook Islands,COK,2002,18.773146
Cook Islands,COK,2003,18.840534
Cook Islands,COK,2004,18.790064
Cook Islands,COK,2005,18.613214
Cook Islands,COK,2006,18.448496
Cook Islands,COK,2007,18.404129
Cook Islands,COK,2008,18.301256
Cook Islands,COK,2009,18.39151
Cook Islands,COK,2010,18.845335
Cook Islands,COK,2011,19.317305
Cook Islands,COK,2012,19.674992
Cook Islands,COK,2013,19.947245
Cook Islands,COK,2014,20.12943
Costa Rica,CRI,1990,1327.5323
Costa Rica,CRI,1991,1352.1322
Costa Rica,CRI,1992,1396.5487
Costa Rica,CRI,1993,1400.3043
Costa Rica,CRI,1994,1480.0316
Costa Rica,CRI,1995,1550.0615
Costa Rica,CRI,1996,1501.824
Costa Rica,CRI,1997,1537.8059
Costa Rica,CRI,1998,1556.4912
Costa Rica,CRI,1999,1616.0383
Costa Rica,CRI,2000,1570.4364
Costa Rica,CRI,2001,1589.9254
Costa Rica,CRI,2002,1539.0619
Costa Rica,CRI,2003,1569.5667
Costa Rica,CRI,2004,1604.1268
Costa Rica,CRI,2005,1507.2113
Costa Rica,CRI,2006,1608.0515
Costa Rica,CRI,2007,1480.1733
Costa Rica,CRI,2008,1547.9568
Costa Rica,CRI,2009,1552.4177
Costa Rica,CRI,2010,1789.4131
Costa Rica,CRI,2011,1737.8561
Costa Rica,CRI,2012,1758.662
Costa Rica,CRI,2013,1804.9149
Costa Rica,CRI,2014,1847.1715
Cote d'Ivoire,CIV,1990,3164.2349
Cote d'Ivoire,CIV,1991,3342.8557
Cote d'Ivoire,CIV,1992,3575.3525
Cote d'Ivoire,CIV,1993,3839.8635
Cote d'Ivoire,CIV,1994,4118.2827
Cote d'Ivoire,CIV,1995,4388.0195
Cote d'Ivoire,CIV,1996,4566.9185
Cote d'Ivoire,CIV,1997,4700.388
Cote d'Ivoire,CIV,1998,4855.122
Cote d'Ivoire,CIV,1999,5013.697
Cote d'Ivoire,CIV,2000,5188.449
Cote d'Ivoire,CIV,2001,5293.6147
Cote d'Ivoire,CIV,2002,5391.6787
Cote d'Ivoire,CIV,2003,5517.1426
Cote d'Ivoire,CIV,2004,5642.015
Cote d'Ivoire,CIV,2005,5689.09
Cote d'Ivoire,CIV,2006,5727.539
Cote d'Ivoire,CIV,2007,5735.198
Cote d'Ivoire,CIV,2008,5740.7563
Cote d'Ivoire,CIV,2009,5818.349
Cote d'Ivoire,CIV,2010,5922.401
Cote d'Ivoire,CIV,2011,6025.541
Cote d'Ivoire,CIV,2012,6140.03
Cote d'Ivoire,CIV,2013,6327.509
Cote d'Ivoire,CIV,2014,6425.5146
Croatia,HRV,1990,13011.602
Croatia,HRV,1991,12642.5
Croatia,HRV,1992,12559.348
Croatia,HRV,1993,12483.507
Croatia,HRV,1994,12286.375
Croatia,HRV,1995,12258.9
Croatia,HRV,1996,12299.102
Croatia,HRV,1997,12407.261
Croatia,HRV,1998,12055.475
Croatia,HRV,1999,11753.462
Croatia,HRV,2000,11154.779
Croatia,HRV,2001,10863.452
Croatia,HRV,2002,10817.337
Croatia,HRV,2003,10967.1455
Croatia,HRV,2004,10468.487
Croatia,HRV,2005,10606.037
Croatia,HRV,2006,10276.782
Croatia,HRV,2007,10385.751
Croatia,HRV,2008,10529.822
Croatia,HRV,2009,10188.19
Croatia,HRV,2010,9993.644
Croatia,HRV,2011,9863.679
Croatia,HRV,2012,9858.515
Croatia,HRV,2013,9485.467
Croatia,HRV,2014,9585.77
Cuba,CUB,1990,14465.557
Cuba,CUB,1991,14555.7705
Cuba,CUB,1992,15020.423
Cuba,CUB,1993,15499.98
Cuba,CUB,1994,15714.077
Cuba,CUB,1995,15711.6045
Cuba,CUB,1996,15770.776
Cuba,CUB,1997,15807.201
Cuba,CUB,1998,16029.214
Cuba,CUB,1999,16218.028
Cuba,CUB,2000,16001.394
Cuba,CUB,2001,16271.9375
Cuba,CUB,2002,15677.278
Cuba,CUB,2003,16175.21
Cuba,CUB,2004,16599.562
Cuba,CUB,2005,17172.717
Cuba,CUB,2006,16671.488
Cuba,CUB,2007,16981.205
Cuba,CUB,2008,17361.086
Cuba,CUB,2009,17716.648
Cuba,CUB,2010,18109.045
Cuba,CUB,2011,17308.105
Cuba,CUB,2012,17965.922
Cuba,CUB,2013,18294.629
Cuba,CUB,2014,18733.9
Cyprus,CYP,1990,992.5965
Cyprus,CYP,1991,1048.9587
Cyprus,CYP,1992,1090.3705
Cyprus,CYP,1993,1104.4927
Cyprus,CYP,1994,1099.845
Cyprus,CYP,1995,1116.0325
Cyprus,CYP,1996,1126.9523
Cyprus,CYP,1997,1144.7759
Cyprus,CYP,1998,1163.3192
Cyprus,CYP,1999,1169.6058
Cyprus,CYP,2000,1168.544
Cyprus,CYP,2001,1158.9069
Cyprus,CYP,2002,1166.8611
Cyprus,CYP,2003,1165.9397
Cyprus,CYP,2004,1192.0417
Cyprus,CYP,2005,1234.3281
Cyprus,CYP,2006,1268.5659
Cyprus,CYP,2007,1297.8594
Cyprus,CYP,2008,1288.104
Cyprus,CYP,2009,1296.8934
Cyprus,CYP,2010,1286.4935
Cyprus,CYP,2011,1269.7463
Cyprus,CYP,2012,1277.4788
Cyprus,CYP,2013,1306.2307
Cyprus,CYP,2014,1344.5531
Czechia,CZE,1990,29123.078
Czechia,CZE,1991,27643.936
Czechia,CZE,1992,27027.705
Czechia,CZE,1993,25924.29
Czechia,CZE,1994,25679.521
Czechia,CZE,1995,25695.56
Czechia,CZE,1996,24779.611
Czechia,CZE,1997,24615.654
Czechia,CZE,1998,23523.092
Czechia,CZE,1999,23145.111
Czechia,CZE,2000,22924.844
Czechia,CZE,2001,22350.66
Czechia,CZE,2002,22324.457
Czechia,CZE,2003,22831.508
Czechia,CZE,2004,22118.54
Czechia,CZE,2005,21928
Czechia,CZE,2006,21235.23
Czechia,CZE,2007,21218.74
Czechia,CZE,2008,21298.02
Czechia,CZE,2009,21191.262
Czechia,CZE,2010,21161.537
Czechia,CZE,2011,21098.875
Czechia,CZE,2012,20909.965
Czechia,CZE,2013,20750.191
Czechia,CZE,2014,20225.697
Democratic Republic of Congo,COD,1990,11791.162
Democratic Republic of Congo,COD,1991,11879.042
Democratic Republic of Congo,COD,1992,11901.231
Democratic Republic of Congo,COD,1993,11821.752
Democratic Republic of Congo,COD,1994,11934.347
Democratic Republic of Congo,COD,1995,12145.978
Democratic Republic of Congo,COD,1996,12441.4795
Democratic Republic of Congo,COD,1997,12249.631
Democratic Republic of Congo,COD,1998,12300.19
Democratic Republic of Congo,COD,1999,12301.768
Democratic Republic of Congo,COD,2000,12363.6045
Democratic Republic of Congo,COD,2001,12393.845
Democratic Republic of Congo,COD,2002,12209.126
Democratic Republic of Congo,COD,2003,12424.933
Democratic Republic of Congo,COD,2004,12285.511
Democratic Republic of Congo,COD,2005,12142.208
Democratic Republic of Congo,COD,2006,12244.682
Democratic Republic of Congo,COD,2007,12349.727
Democratic Republic of Congo,COD,2008,12641.629
Democratic Republic of Congo,COD,2009,12831.14
Democratic Republic of Congo,COD,2010,12972.473
Democratic Republic of Congo,COD,2011,13277.171
Democratic Republic of Congo,COD,2012,13554.283
Democratic Republic of Congo,COD,2013,13720.465
Democratic Republic of Congo,COD,2014,13948.64
Denmark,DNK,1990,17462.373
Denmark,DNK,1991,17338.498
Denmark,DNK,1992,17457.729
Denmark,DNK,1993,17588.701
Denmark,DNK,1994,17612.496
Denmark,DNK,1995,17530.78
Denmark,DNK,1996,17141.271
Denmark,DNK,1997,16681.541
Denmark,DNK,1998,16201.514
Denmark,DNK,1999,16198.489
Denmark,DNK,2000,15697.42
Denmark,DNK,2001,15704.273
Denmark,DNK,2002,15623.331
Denmark,DNK,2003,15303.995
Denmark,DNK,2004,14930.77
Denmark,DNK,2005,14540.986
Denmark,DNK,2006,14441.724
Denmark,DNK,2007,14304.151
Denmark,DNK,2008,14049.011
Denmark,DNK,2009,13975.324
Denmark,DNK,2010,13753.292
Denmark,DNK,2011,13374.93
Denmark,DNK,2012,13147.728
Denmark,DNK,2013,12958.783
Denmark,DNK,2014,12682.97
Djibouti,DJI,1990,141.86905
Djibouti,DJI,1991,149.99475
Djibouti,DJI,1992,160.80336
Djibouti,DJI,1993,175.90672
Djibouti,DJI,1994,183.28386
Djibouti,DJI,1995,197.93831
Djibouti,DJI,1996,207.93921
Djibouti,DJI,1997,214.70462
Djibouti,DJI,1998,227.84737
Djibouti,DJI,1999,236.43573
Djibouti,DJI,2000,244.86388
Djibouti,DJI,2001,252.80783
Djibouti,DJI,2002,261.25885
Djibouti,DJI,2003,264.2774
Djibouti,DJI,2004,279.5237
Djibouti,DJI,2005,286.58725
Djibouti,DJI,2006,293.88412
Djibouti,DJI,2007,306.6434
Djibouti,DJI,2008,317.7343
Djibouti,DJI,2009,326.12665
Djibouti,DJI,2010,340.1798
Djibouti,DJI,2011,354.51947
Djibouti,DJI,2012,369.47726
Djibouti,DJI,2013,383.98557
Djibouti,DJI,2014,392.7277
Dominica,DMA,1990,46.16074
Dominica,DMA,1991,45.70192
Dominica,DMA,1992,44.630825
Dominica,DMA,1993,43.948826
Dominica,DMA,1994,43.317142
Dominica,DMA,1995,42.56185
Dominica,DMA,1996,41.792667
Dominica,DMA,1997,40.510773
Dominica,DMA,1998,39.442245
Dominica,DMA,1999,39.051052
Dominica,DMA,2000,38.46985
Dominica,DMA,2001,37.771633
Dominica,DMA,2002,37.601963
Dominica,DMA,2003,37.51787
Dominica,DMA,2004,37.03566
Dominica,DMA,2005,36.298973
Dominica,DMA,2006,36.242306
Dominica,DMA,2007,36.23535
Dominica,DMA,2008,36.04397
Dominica,DMA,2009,36.07211
Dominica,DMA,2010,36.46176
Dominica,DMA,2011,36.997166
Dominica,DMA,2012,37.867825
Dominica,DMA,2013,38.24571
Dominica,DMA,2014,38.76718
Dominican Republic,DOM,1990,2634.3833
Dominican Republic,DOM,1991,2654.2952
Dominican Republic,DOM,1992,2674.8398
Dominican Republic,DOM,1993,2777.3572
Dominican Republic,DOM,1994,2838.2664
Dominican Republic,DOM,1995,2971.3594
Dominican Republic,DOM,1996,3204.2305
Dominican Republic,DOM,1997,3438.8057
Dominican Republic,DOM,1998,3629.398
Dominican Republic,DOM,1999,3804.0095
Dominican Republic,DOM,2000,3877.6345
Dominican Republic,DOM,2001,4016.7725
Dominican Republic,DOM,2002,4214.8696
Dominican Republic,DOM,2003,4580.687
Dominican Republic,DOM,2004,5029.712
Dominican Republic,DOM,2005,5348.6763
Dominican Republic,DOM,2006,5604.7437
Dominican Republic,DOM,2007,5779.238
Dominican Republic,DOM,2008,5939.2954
Dominican Republic,DOM,2009,6111.454
Dominican Republic,DOM,2010,6250.182
Dominican Republic,DOM,2011,6417.2505
Dominican Republic,DOM,2012,6846.9155
Dominican Republic,DOM,2013,7361.5728
Dominican Republic,DOM,2014,7757.9844
East Asia & Pacific (WB),,1990,2171938.8
East Asia & Pacific (WB),,1991,2233741
East Asia & Pacific (WB),,1992,2296722.8
East Asia & Pacific (WB),,1993,2353864.8
East Asia & Pacific (WB),,1994,2398763
East Asia & Pacific (WB),,1995,2451576.5
East Asia & Pacific (WB),,1996,2495696.8
East Asia & Pacific (WB),,1997,2527017
East Asia & Pacific (WB),,1998,2582957
East Asia & Pacific (WB),,1999,2654372.5
East Asia & Pacific (WB),,2000,2737235.5
East Asia & Pacific (WB),,2001,2784749.8
East Asia & Pacific (WB),,2002,2840559.2
East Asia & Pacific (WB),,2003,2892722.8
East Asia & Pacific (WB),,2004,2964684
East Asia & Pacific (WB),,2005,2985900
East Asia & Pacific (WB),,2006,2934067.5
East Asia & Pacific (WB),,2007,2925593
East Asia & Pacific (WB),,2008,2957853.5
East Asia & Pacific (WB),,2009,3001041
East Asia & Pacific (WB),,2010,3051963
East Asia & Pacific (WB),,2011,3079095.2
East Asia & Pacific (WB),,2012,3090433.2
East Asia & Pacific (WB),,2013,3096385
East Asia & Pacific (WB),,2014,3114183
East Timor,TLS,1990,325.81873
East Timor,TLS,1991,331.74747
East Timor,TLS,1992,342.07278
East Timor,TLS,1993,350.67133
East Timor,TLS,1994,356.36664
East Timor,TLS,1995,365.18347
East Timor,TLS,1996,371.61325
East Timor,TLS,1997,373.0422
East Timor,TLS,1998,386.17096
East Timor,TLS,1999,402.20657
East Timor,TLS,2000,425.19803
East Timor,TLS,2001,441.1522
East Timor,TLS,2002,458.76108
East Timor,TLS,2003,485.40085
East Timor,TLS,2004,496.01947
East Timor,TLS,2005,514.212
East Timor,TLS,2006,523.7068
East Timor,TLS,2007,542.28864
East Timor,TLS,2008,557.1405
East Timor,TLS,2009,592.4378
East Timor,TLS,2010,635.84033
East Timor,TLS,2011,681.5675
East Timor,TLS,2012,719.0535
East Timor,TLS,2013,752.25745
East Timor,TLS,2014,782.23395
Eastern Mediterranean Region (WHO),,1990,237678.2
Eastern Mediterranean Region (WHO),,1991,243967.27
Eastern Mediterranean Region (WHO),,1992,250657.23
Eastern Mediterranean Region (WHO),,1993,258777.03
Eastern Mediterranean Region (WHO),,1994,266446.56
Eastern Mediterranean Region (WHO),,1995,273580.22
Eastern Mediterranean Region (WHO),,1996,278562.4
Eastern Mediterranean Region (WHO),,1997,284866.56
Eastern Mediterranean Region (WHO),,1998,288617.03
Eastern Mediterranean Region (WHO),,1999,292937.6
Eastern Mediterranean Region (WHO),,2000,295490.16
Eastern Mediterranean Region (WHO),,2001,301097.25
Eastern Mediterranean Region (WHO),,2002,306770.03
Eastern Mediterranean Region (WHO),,2003,312901.75
Eastern Mediterranean Region (WHO),,2004,316523.44
Eastern Mediterranean Region (WHO),,2005,319624.7
Eastern Mediterranean Region (WHO),,2006,323677.8
Eastern Mediterranean Region (WHO),,2007,326815.44
Eastern Mediterranean Region (WHO),,2008,332444.1
Eastern Mediterranean Region (WHO),,2009,337430.16
Eastern Mediterranean Region (WHO),,2010,341453.4
Eastern Mediterranean Region (WHO),,2011,346452.4
Eastern Mediterranean Region (WHO),,2012,352300.1
Eastern Mediterranean Region (WHO),,2013,358935.56
Eastern Mediterranean Region (WHO),,2014,365670.84
Ecuador,ECU,1990,3284.1125
Ecuador,ECU,1991,3579.4875
Ecuador,ECU,1992,3509.4932
Ecuador,ECU,1993,3449.7295
Ecuador,ECU,1994,3435.1985
Ecuador,ECU,1995,3355.0015
Ecuador,ECU,1996,3482.0408
Ecuador,ECU,1997,3326.0115
Ecuador,ECU,1998,3435.4526
Ecuador,ECU,1999,3500.9697
Ecuador,ECU,2000,3474.9446
Ecuador,ECU,2001,3490.5344
Ecuador,ECU,2002,3758.488
Ecuador,ECU,2003,3890.0837
Ecuador,ECU,2004,4024.8784
Ecuador,ECU,2005,4215.9355
Ecuador,ECU,2006,4294.855
Ecuador,ECU,2007,4318.4404
Ecuador,ECU,2008,4356.3037
Ecuador,ECU,2009,4324.9795
Ecuador,ECU,2010,4365.767
Ecuador,ECU,2011,4380.2173
Ecuador,ECU,2012,4463.9097
Ecuador,ECU,2013,4523.515
Ecuador,ECU,2014,4540.798
Egypt,EGY,1990,32996.016
Egypt,EGY,1991,33768.445
Egypt,EGY,1992,33952.555
Egypt,EGY,1993,35794.387
Egypt,EGY,1994,37641.973
Egypt,EGY,1995,38005.277
Egypt,EGY,1996,38541.99
Egypt,EGY,1997,39879.33
Egypt,EGY,1998,40571.21
Egypt,EGY,1999,41613.27
Egypt,EGY,2000,41414.773
Egypt,EGY,2001,44493.957
Egypt,EGY,2002,46985.99
Egypt,EGY,2003,49712.742
Egypt,EGY,2004,50394.113
Egypt,EGY,2005,50305.207
Egypt,EGY,2006,51597.066
Egypt,EGY,2007,52182.58
Egypt,EGY,2008,54010.61
Egypt,EGY,2009,56391.73
Egypt,EGY,2010,57735.387
Egypt,EGY,2011,59566.55
Egypt,EGY,2012,61366.2
Egypt,EGY,2013,61601.367
Egypt,EGY,2014,63547.945
El Salvador,SLV,1990,1261.4142
El Salvador,SLV,1991,1248.2592
El Salvador,SLV,1992,1275.0343
El Salvador,SLV,1993,1286.6047
El Salvador,SLV,1994,1277.7572
El Salvador,SLV,1995,1230.5156
El Salvador,SLV,1996,1163.9467
El Salvador,SLV,1997,1175.2708
El Salvador,SLV,1998,1252.787
El Salvador,SLV,1999,1147.2543
El Salvador,SLV,2000,1150.7228
El Salvador,SLV,2001,1131.7814
El Salvador,SLV,2002,1093.4852
El Salvador,SLV,2003,1148.6306
El Salvador,SLV,2004,1210.2158
El Salvador,SLV,2005,1241.1951
El Salvador,SLV,2006,1276.9657
El Salvador,SLV,2007,1276.8313
El Salvador,SLV,2008,1258.2125
El Salvador,SLV,2009,1339.8862
El Salvador,SLV,2010,1270.3282
El Salvador,SLV,2011,1332.3165
El Salvador,SLV,2012,1275.6539
El Salvador,SLV,2013,1358.1163
El Salvador,SLV,2014,1517.5685
England,,1990,148220.52
England,,1991,146172.3
England,,1992,143961.44
England,,1993,143611.6
England,,1994,139595.95
England,,1995,138510.92
England,,1996,135545.48
England,,1997,132367.8
England,,1998,130400.984
England,,1999,128212.51
England,,2000,123261.59
England,,2001,118929.48
England,,2002,117333.44
England,,2003,115235.59
England,,2004,110564.98
England,,2005,107301.4
England,,2006,104492.33
England,,2007,102000.89
England,,2008,100077.37
England,,2009,96763.94
England,,2010,94660.82
England,,2011,93208.36
England,,2012,92755.586
England,,2013,92586.15
England,,2014,91418.19
Equatorial Guinea,GNQ,1990,216.8483
Equatorial Guinea,GNQ,1991,214.56544
Equatorial Guinea,GNQ,1992,210.65172
Equatorial Guinea,GNQ,1993,207.60721
Equatorial Guinea,GNQ,1994,203.9837
Equatorial Guinea,GNQ,1995,202.74893
Equatorial Guinea,GNQ,1996,198.11543
Equatorial Guinea,GNQ,1997,181.55988
Equatorial Guinea,GNQ,1998,169.90132
Equatorial Guinea,GNQ,1999,159.91434
Equatorial Guinea,GNQ,2000,150.41678
Equatorial Guinea,GNQ,2001,141.23729
Equatorial Guinea,GNQ,2002,132.17363
